customer_id,customer_name,email,region,customer_segment,last_order_date,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_code,rfm_segment,priority,crm_action
C014345,Anaya Saxena,c014345@mail.com,South,Consumer,2025-02-11,324,6,363647.58999999997,1,4,3,143,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C017762,Neha Malhotra,c017762@mail.com,East,Consumer,2025-12-19,13,6,363638.10000000003,5,4,3,543,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C010828,Neha Sharma,c010828@mail.com,East,Consumer,2025-07-22,163,7,363349.45999999996,2,4,3,243,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C004780,Diya Mehta,c004780@mail.com,West,Consumer,2025-11-13,49,6,363263.79000000004,4,3,3,433,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C009349,Pooja Khan,c009349@mail.com,West,Consumer,2025-06-13,202,7,363255.16,1,4,3,143,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C011226,Kiara Verma,c011226@mail.com,South,Consumer,2025-12-30,2,10,363225.33999999997,5,5,3,553,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C011952,Rahul Das,c011952@mail.com,South,Consumer,2025-12-26,6,6,363189.85,5,4,3,543,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C009344,Isha Gupta,c009344@mail.com,North,Consumer,2025-11-16,46,7,362964.77999999997,4,4,3,443,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C013063,Aditya Sharma,c013063@mail.com,East,Consumer,2025-12-17,15,6,362924.41000000003,5,4,3,543,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C006606,Kabir Kulkarni,c006606@mail.com,North,Consumer,2025-12-19,13,6,362916.2,5,3,3,533,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C011048,Meera Khan,c011048@mail.com,South,Consumer,2025-12-28,4,8,362750.19,5,5,3,553,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C019804,Meera Malhotra,c019804@mail.com,West,Corporate,2025-09-11,112,6,362713.47,2,4,3,243,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C019164,Saanvi Bhat,c019164@mail.com,North,Consumer,2025-12-16,16,8,362515.44,5,5,3,553,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C019392,Anaya Chopra,c019392@mail.com,North,Consumer,2025-12-21,11,7,362346.69,5,5,3,553,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C008677,Kiara Mehta,c008677@mail.com,West,Consumer,2025-12-11,21,8,362233.44,5,5,3,553,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C011814,Rohan Reddy,c011814@mail.com,Central,Consumer,2025-12-20,12,6,362175.64,5,4,3,543,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C006650,Arjun Saxena,c006650@mail.com,South,Home Office,2025-12-06,26,5,362100.21,4,3,3,433,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C006687,Saanvi Bose,c006687@mail.com,Central,Consumer,2025-12-16,16,6,362082.13,5,3,3,533,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C004767,Vivaan Reddy,c004767@mail.com,West,Consumer,2025-11-10,52,6,361894.61,4,3,3,433,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C004545,Isha Yadav,c004545@mail.com,South,Consumer,2025-12-27,5,7,361765.07,5,4,3,543,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C008102,Aditya Kulkarni,c008102@mail.com,North,Consumer,2025-11-29,33,7,361731.28,4,4,3,443,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C006411,Vivaan Kulkarni,c006411@mail.com,North,Corporate,2025-12-26,6,6,361688.48,5,3,3,533,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C008701,Neha Verma,c008701@mail.com,South,Consumer,2025-08-23,131,8,361551.89999999997,2,5,3,253,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C000010,Kabir Sharma,c000010@mail.com,South,Consumer,2025-03-17,290,7,361434.37,1,4,3,143,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C006216,Meera Malhotra,c006216@mail.com,North,Consumer,2025-05-05,241,7,361347.31,1,4,3,143,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C015038,Kiara Malhotra,c015038@mail.com,North,Home Office,2025-12-10,22,7,361242.35000000003,5,4,3,543,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C003112,Rohan Kulkarni,c003112@mail.com,South,Consumer,2025-11-10,52,9,361235.5,4,5,3,453,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C016818,Tanvi Nair,c016818@mail.com,North,Consumer,2025-12-24,8,7,361090.49,5,4,3,543,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C011361,Aditya Sharma,c011361@mail.com,West,Consumer,2025-12-14,18,6,360869.75,5,4,3,543,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C019976,Pooja Verma,c019976@mail.com,South,Corporate,2025-08-22,132,6,360825.78,2,4,3,243,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C017598,Riya Yadav,c017598@mail.com,Central,Consumer,2025-11-28,34,5,360750.04000000004,4,3,3,433,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C011135,Saanvi Saxena,c011135@mail.com,West,Corporate,2025-09-18,105,8,360713.81,2,5,3,253,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C006862,Nikhil Kulkarni,c006862@mail.com,Central,Consumer,2025-12-07,25,5,360627.57,4,3,3,433,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C015826,Riya Reddy,c015826@mail.com,East,Consumer,2025-05-11,235,8,360568.4,1,5,3,153,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C017001,Diya Das,c017001@mail.com,East,Consumer,2025-12-18,14,6,360452.99,5,4,3,543,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C011586,Nikhil Yadav,c011586@mail.com,Central,Consumer,2025-12-21,11,6,360421.94,5,4,3,543,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C018373,Vivaan Bose,c018373@mail.com,Central,Consumer,2025-08-23,131,8,360383.43,2,5,3,253,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C001885,Vivaan Chopra,c001885@mail.com,South,Consumer,2025-12-04,28,7,360352.95999999996,4,4,3,443,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C018289,Isha Nair,c018289@mail.com,North,Consumer,2025-11-12,50,5,360243.12,4,3,3,433,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C007182,Aditya Malhotra,c007182@mail.com,South,Consumer,2025-11-14,48,5,360232.31,4,3,3,433,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C019315,Aarav Sharma,c019315@mail.com,South,Consumer,2025-12-06,26,7,360203.05,4,5,3,453,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C000203,Rohan Verma,c000203@mail.com,East,Consumer,2025-12-01,31,7,360095.78,4,4,3,443,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C014416,Anaya Chopra,c014416@mail.com,East,Consumer,2025-04-24,252,6,360020.9,1,4,3,143,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C012004,Kiara Roy,c012004@mail.com,Central,Corporate,2025-11-19,43,6,360014.17000000004,4,4,3,443,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C007616,Rahul Iyer,c007616@mail.com,West,Consumer,2025-12-21,11,8,359798.95,5,5,3,553,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C012693,Varun Singh,c012693@mail.com,Central,Corporate,2025-04-27,249,7,359578.88,1,4,3,143,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C017029,Kiara Patel,c017029@mail.com,East,Consumer,2025-05-30,216,6,359410.54000000004,1,4,3,143,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C012312,Anaya Chopra,c012312@mail.com,East,Corporate,2025-12-28,4,6,359393.4,5,4,3,543,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C008910,Saanvi Kulkarni,c008910@mail.com,South,Corporate,2025-08-06,148,9,359371.85,2,5,3,253,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C010061,Kiara Saxena,c010061@mail.com,Central,Consumer,2025-12-24,8,5,359319.45999999996,5,3,3,533,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C016048,Nitya Bhat,c016048@mail.com,South,Consumer,2025-08-25,129,7,359282.5,2,4,3,243,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C001620,Aarav Bhat,c001620@mail.com,North,Consumer,2025-12-25,7,7,359140.19,5,4,3,543,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C019393,Pooja Kulkarni,c019393@mail.com,East,Consumer,2025-12-15,17,7,359115.72,5,5,3,553,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C017811,Diya Reddy,c017811@mail.com,West,Consumer,2025-08-21,133,6,359076.92,2,4,3,243,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C014241,Aditya Chopra,c014241@mail.com,North,Corporate,2025-08-22,132,7,359068.57,2,4,3,243,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C017746,Neha Roy,c017746@mail.com,East,Consumer,2025-12-09,23,9,359038.31,5,5,3,553,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C008477,Riya Verma,c008477@mail.com,West,Home Office,2025-11-11,51,6,359024.26,4,4,3,443,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C002032,Kabir Malhotra,c002032@mail.com,East,Consumer,2025-11-28,34,7,358968.70999999996,4,4,3,443,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C019954,Isha Roy,c019954@mail.com,Central,Corporate,2025-09-10,113,6,358915.19,2,4,3,243,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C018631,Rahul Nair,c018631@mail.com,South,Corporate,2025-06-28,187,7,358882.26,2,5,3,253,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C005916,Riya Singh,c005916@mail.com,East,Consumer,2025-12-15,17,5,358864.93,5,3,3,533,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C008628,Aarav Kulkarni,c008628@mail.com,Central,Home Office,2025-12-08,24,8,358811.09,4,5,3,453,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C002716,Riya Nair,c002716@mail.com,South,Consumer,2025-11-12,50,6,358804.39999999997,4,3,3,433,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C009238,Nikhil Roy,c009238@mail.com,West,Consumer,2025-08-02,152,7,358504.09,2,4,3,243,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C014470,Kabir Roy,c014470@mail.com,Central,Home Office,2025-07-26,159,6,358343.13,2,4,3,243,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C005191,Aditya Chopra,c005191@mail.com,East,Consumer,2025-11-30,32,6,358331.27,4,3,3,433,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C006529,Rahul Jain,c006529@mail.com,East,Consumer,2025-07-08,177,7,358261.55,2,4,3,243,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C017259,Kiara Bhat,c017259@mail.com,South,Home Office,2025-08-31,123,7,358245.5,2,4,3,243,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C009491,Riya Yadav,c009491@mail.com,South,Consumer,2025-12-27,5,5,358189.7,5,3,3,533,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C009427,Aarav Saxena,c009427@mail.com,North,Corporate,2025-03-09,298,6,358166.48000000004,1,4,3,143,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C019170,Isha Saxena,c019170@mail.com,East,Corporate,2025-12-13,19,11,358147.80000000005,5,5,3,553,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C010283,Vivaan Gupta,c010283@mail.com,South,Consumer,2025-12-25,7,5,358093.35000000003,5,3,3,533,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C012333,Saanvi Patel,c012333@mail.com,West,Consumer,2025-12-24,8,5,358030.26,5,3,3,533,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C014662,Nitya Reddy,c014662@mail.com,East,Consumer,2025-12-05,27,5,357933.56,4,3,3,433,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C010823,Varun Kulkarni,c010823@mail.com,North,Corporate,2025-11-29,33,6,357904.9,4,4,3,443,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C007223,Rohan Das,c007223@mail.com,East,Consumer,2025-12-21,11,6,357868.3,5,3,3,533,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C007751,Rohan Yadav,c007751@mail.com,West,Home Office,2025-12-28,4,9,357842.58,5,5,3,553,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C010144,Vivaan Roy,c010144@mail.com,North,Corporate,2025-11-30,32,7,357729.74,4,4,3,443,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C010846,Vivaan Nair,c010846@mail.com,Central,Consumer,2025-12-15,17,5,357641.5,5,3,3,533,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C007898,Neha Patel,c007898@mail.com,North,Home Office,2025-12-04,28,5,357608.18,4,3,3,433,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C010290,Saanvi Bhat,c010290@mail.com,North,Consumer,2025-11-13,49,6,357602.76,4,4,3,443,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C015100,Aditya Verma,c015100@mail.com,North,Consumer,2025-12-25,7,5,357581.26,5,3,3,533,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C009701,Arjun Singh,c009701@mail.com,North,Consumer,2025-12-08,24,7,357562.08999999997,4,4,3,443,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C014594,Riya Roy,c014594@mail.com,Central,Consumer,2025-12-14,18,5,357551.47,5,3,3,533,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C005534,Rohan Singh,c005534@mail.com,South,Home Office,2025-12-31,1,6,357542.87,5,3,3,533,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C008762,Rahul Bose,c008762@mail.com,North,Consumer,2025-07-07,178,6,357511.86,2,4,3,243,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C008462,Nitya Malhotra,c008462@mail.com,West,Consumer,2025-09-07,116,7,357434.87,2,4,3,243,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C011186,Nikhil Bose,c011186@mail.com,South,Consumer,2025-09-04,119,7,357370.64,2,4,3,243,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C010140,Nitya Gupta,c010140@mail.com,North,Home Office,2025-12-25,7,5,357329.91,5,3,3,533,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C001995,Rahul Kulkarni,c001995@mail.com,East,Consumer,2025-08-19,135,7,357266.68000000005,2,4,3,243,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C010738,Arjun Patel,c010738@mail.com,South,Corporate,2025-12-14,18,5,357255.77,5,3,3,533,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C000649,Rahul Sharma,c000649@mail.com,West,Consumer,2025-12-30,2,7,357252.91000000003,5,4,3,543,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C007392,Aditya Iyer,c007392@mail.com,North,Consumer,2025-12-30,2,5,357189.99,5,3,3,533,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C005739,Arjun Verma,c005739@mail.com,Central,Home Office,2025-12-19,13,6,357169.72,5,3,3,533,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C005263,Rohan Jain,c005263@mail.com,North,Consumer,2025-04-12,264,7,357036.47000000003,1,4,3,143,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C010009,Aditya Iyer,c010009@mail.com,North,Corporate,2025-09-04,119,6,356994.56,2,4,3,243,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C001105,Anaya Singh,c001105@mail.com,North,Consumer,2025-09-14,109,8,356949.94,2,5,3,253,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C019866,Anaya Reddy,c019866@mail.com,East,Consumer,2025-02-06,329,7,356942.21,1,5,3,153,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C003548,Kiara Yadav,c003548@mail.com,Central,Consumer,2025-09-20,103,8,356880.11,2,5,3,253,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C016765,Aditya Chopra,c016765@mail.com,Central,Consumer,2025-11-13,49,5,356678.05,4,3,3,433,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
