"order_id","order_date","customer_id","customer_name","region"
"O001604","2024-01-18","C00125","Rohan Das","North"
"O001605","2024-02-27","C00252","Isha Mehta","South"
"O001606","2025-04-28","C00291","Neha Sharma","Central"
"O001607","2025-02-18","C00370","Arjun Iyer","North"
"O001608","2025-05-25","C00068","Neha Mehta","North"
"O001609","2025-07-31","C00482","Aarav Singh","South"
"O001610","2024-10-10","C00057","Rohan Jain","East"
"O001611","2025-08-01","C00434","Kabir Nair","South"
"O001612","2025-09-16","C00180","Neha Patel","East"
"O001613","2025-11-04","C00411","Rohan Sharma","South"
"O001614","2024-09-26","C00057","Rohan Jain","East"
"O001615","2025-06-01","C00072","Rahul Jain","North"
"O001616","2024-06-19","C00408","Kabir Verma","Central"
"O001617","2025-08-13","C00496","Rohan Reddy","West"
"O001618","2024-10-18","C00188","Isha Sharma","East"
"O001619","2024-11-09","C00358","Kabir Khan","North"
"O001620","2025-03-15","C00259","Vivaan Sharma","East"
"O001621","2025-01-03","C00116","Vivaan Jain","Central"
"O001622","2024-10-15","C00234","Rohan Verma","South"
"O001623","2025-12-13","C00298","Neha Iyer","South"
"O001624","2025-03-10","C00308","Meera Gupta","Central"
"O001625","2024-07-01","C00136","Kiara Iyer","Central"
"O001626","2024-06-13","C00125","Rohan Das","North"
"O001627","2025-12-14","C00408","Kabir Verma","Central"
"O001628","2025-03-02","C00277","Rohan Gupta","West"
"O001629","2024-10-20","C00178","Rahul Nair","North"
"O001630","2024-12-17","C00195","Kiara Sharma","Central"
"O001631","2024-03-29","C00182","Vivaan Das","East"
"O001632","2024-06-08","C00324","Anaya Patel","West"
"O001633","2024-07-06","C00018","Rahul Jain","West"
"O001634","2024-07-26","C00117","Neha Patel","West"
"O001635","2025-12-02","C00149","Arjun Nair","East"
"O001636","2024-11-28","C00479","Meera Nair","East"
"O001637","2024-07-02","C00065","Anaya Nair","South"
"O001638","2025-07-04","C00175","Meera Jain","South"
"O001639","2025-02-03","C00423","Kiara Das","Central"
"O001640","2025-08-30","C00486","Rahul Sharma","Central"
"O001641","2024-01-11","C00039","Vivaan Verma","North"
"O001642","2025-05-05","C00318","Arjun Sharma","North"
"O001643","2025-04-15","C00335","Kiara Mehta","West"
"O001644","2025-09-16","C00259","Vivaan Sharma","East"
"O001645","2024-10-03","C00178","Rahul Nair","North"
"O001646","2025-07-27","C00017","Diya Nair","East"
"O001647","2024-09-28","C00222","Arjun Das","East"
"O001648","2024-02-02","C00406","Diya Khan","South"
"O001649","2025-08-19","C00411","Rohan Sharma","South"
"O001650","2024-05-18","C00166","Vivaan Das","South"
"O001651","2024-11-07","C00119","Meera Mehta","North"
"O001652","2025-11-29","C00155","Vivaan Nair","South"
"O001653","2025-06-16","C00200","Arjun Nair","North"
"O001654","2025-08-29","C00377","Rahul Gupta","East"
"O001655","2025-09-09","C00171","Neha Gupta","South"
"O001656","2024-05-17","C00435","Neha Sharma","West"
"O001657","2024-03-21","C00453","Rahul Verma","South"
"O001658","2024-06-20","C00143","Kabir Iyer","West"
"O001659","2025-01-30","C00454","Aarav Gupta","North"
"O001660","2025-02-15","C00050","Meera Jain","Central"
"O001661","2024-08-23","C00124","Rahul Verma","Central"
"O001662","2024-08-29","C00140","Meera Reddy","South"
"O001663","2024-04-05","C00426","Anaya Reddy","North"
"O001664","2024-05-03","C00122","Aarav Mehta","South"
"O001665","2025-12-23","C00353","Anaya Mehta","South"
"O001666","2025-12-31","C00420","Anaya Sharma","North"
"O001667","2025-06-30","C00125","Rohan Das","North"
"O001668","2024-05-03","C00453","Rahul Verma","South"
"O001669","2025-11-22","C00279","Aarav Iyer","West"
"O001670","2024-07-26","C00168","Vivaan Patel","North"
"O001671","2025-02-02","C00289","Vivaan Mehta","Central"
"O001672","2024-12-14","C00202","Arjun Patel","North"
"O001673","2024-05-25","C00177","Aarav Sharma","South"
"O001674","2024-11-06","C00346","Anaya Verma","South"
"O001675","2025-06-20","C00132","Aarav Singh","Central"
"O001676","2024-03-30","C00441","Rahul Nair","South"
"O001677","2024-04-06","C00071","Anaya Das","South"
"O001678","2024-06-24","C00200","Arjun Nair","North"
"O001679","2024-01-22","C00166","Vivaan Das","South"
"O001680","2024-09-20","C00065","Anaya Nair","South"
"O001681","2024-06-12","C00148","Vivaan Das","South"
"O001682","2024-06-08","C00007","Anaya Sharma","Central"
"O001683","2024-09-14","C00037","Kabir Das","East"
"O001684","2025-03-18","C00074","Arjun Gupta","South"
"O001685","2025-03-11","C00017","Diya Nair","East"
"O001686","2024-03-03","C00482","Aarav Singh","South"
"O001687","2024-10-08","C00460","Arjun Verma","East"
"O001688","2025-11-11","C00314","Rahul Das","South"
"O001689","2024-04-30","C00287","Isha Das","Central"
"O001690","2025-11-07","C00313","Kabir Khan","South"
"O001691","2024-12-29","C00483","Kabir Nair","North"
"O001692","2024-11-28","C00450","Neha Verma","South"
"O001693","2025-06-26","C00111","Rohan Jain","East"
"O001694","2025-06-12","C00418","Meera Verma","North"
"O001695","2024-11-22","C00283","Kiara Singh","North"
"O001696","2024-07-07","C00330","Arjun Nair","Central"
"O001697","2024-06-05","C00442","Kiara Nair","West"
"O001698","2024-09-07","C00391","Meera Patel","Central"
"O001699","2025-10-26","C00354","Rahul Verma","East"
"O001700","2024-01-06","C00133","Rahul Mehta","Central"
"O001701","2024-08-16","C00292","Kabir Sharma","West"
"O001702","2024-02-20","C00161","Aarav Iyer","North"
"O001703","2025-09-21","C00498","Anaya Jain","East"
"O001704","2024-06-02","C00338","Anaya Singh","South"
"O001705","2025-11-29","C00107","Kiara Jain","South"
"O001706","2024-04-02","C00451","Aarav Mehta","Central"
"O001707","2024-05-23","C00161","Aarav Iyer","North"
"O001708","2025-12-24","C00020","Rahul Nair","North"
"O001709","2025-04-17","C00135","Kiara Mehta","North"
"O001710","2024-11-26","C00251","Neha Gupta","South"
"O001711","2025-06-12","C00166","Vivaan Das","South"
"O001712","2024-03-12","C00452","Vivaan Khan","Central"
"O001713","2024-10-25","C00479","Meera Nair","East"
"O001714","2025-11-13","C00359","Isha Reddy","North"
"O001715","2024-01-07","C00239","Vivaan Reddy","South"
"O001716","2024-01-21","C00327","Anaya Mehta","North"
"O001717","2024-11-12","C00362","Arjun Sharma","North"
"O001718","2025-09-08","C00314","Rahul Das","South"
"O001719","2024-08-20","C00019","Arjun Singh","East"
"O001720","2024-11-01","C00326","Isha Patel","East"
"O001721","2025-05-13","C00088","Arjun Patel","South"
"O001722","2025-09-05","C00165","Neha Mehta","North"
"O001723","2024-10-09","C00414","Rahul Nair","East"
"O001724","2024-07-11","C00109","Isha Gupta","North"
"O001725","2025-12-10","C00473","Anaya Reddy","North"
"O001726","2025-03-17","C00282","Neha Patel","South"
"O001727","2024-05-27","C00437","Rohan Das","East"
"O001728","2024-12-25","C00221","Aarav Reddy","West"
"O001729","2025-01-22","C00447","Isha Mehta","East"
"O001730","2024-01-14","C00256","Rohan Reddy","North"
"O001731","2025-02-14","C00073","Kabir Nair","North"
"O001732","2024-09-10","C00419","Rohan Verma","Central"
"O001733","2025-10-12","C00379","Vivaan Jain","North"
"O001734","2024-11-19","C00368","Kiara Singh","North"
"O001735","2025-05-05","C00156","Meera Gupta","South"
"O001736","2024-02-04","C00454","Aarav Gupta","North"
"O001737","2024-12-09","C00128","Vivaan Verma","East"
"O001738","2025-04-29","C00367","Kiara Patel","Central"
"O001739","2024-08-08","C00181","Arjun Iyer","North"
"O001740","2025-07-17","C00246","Arjun Iyer","Central"
"O001741","2025-05-08","C00460","Arjun Verma","East"
"O001742","2024-03-20","C00010","Vivaan Iyer","West"
"O001743","2024-03-08","C00478","Kiara Patel","West"
"O001744","2024-06-02","C00003","Aarav Iyer","North"
"O001745","2024-12-01","C00097","Diya Jain","East"
"O001746","2024-11-21","C00207","Anaya Das","West"
"O001747","2025-07-26","C00406","Diya Khan","South"
"O001748","2025-08-15","C00440","Kiara Gupta","East"
"O001749","2025-11-25","C00496","Rohan Reddy","West"
"O001750","2025-04-15","C00261","Rohan Gupta","Central"
"O001751","2024-08-14","C00171","Neha Gupta","South"
"O001752","2024-04-14","C00230","Rahul Gupta","North"
"O001753","2024-11-14","C00046","Kabir Gupta","Central"
"O001754","2024-06-08","C00079","Kabir Sharma","East"
"O001755","2025-07-12","C00290","Aarav Khan","South"
"O001756","2025-10-29","C00019","Arjun Singh","East"
"O001757","2025-12-12","C00270","Arjun Verma","West"
"O001758","2025-06-25","C00380","Vivaan Iyer","Central"
"O001759","2024-02-04","C00333","Kiara Patel","South"
"O001760","2024-04-24","C00005","Meera Sharma","Central"
"O001761","2024-08-13","C00354","Rahul Verma","East"
"O001762","2024-01-10","C00460","Arjun Verma","East"
"O001763","2024-08-24","C00420","Anaya Sharma","North"
"O001764","2024-03-07","C00169","Anaya Nair","East"
"O001765","2024-10-14","C00286","Anaya Nair","West"
"O001766","2025-05-10","C00110","Aarav Nair","North"
"O001767","2025-12-17","C00469","Aarav Jain","South"
"O001768","2024-04-07","C00285","Anaya Sharma","North"
"O001769","2024-02-10","C00286","Anaya Nair","West"
"O001770","2024-11-03","C00243","Anaya Gupta","North"
"O001771","2024-11-10","C00294","Meera Sharma","South"
"O001772","2024-09-16","C00407","Neha Verma","North"
"O001773","2024-04-22","C00267","Meera Mehta","West"
"O001774","2025-05-12","C00125","Rohan Das","North"
"O001775","2025-12-07","C00422","Vivaan Gupta","Central"
"O001776","2024-12-04","C00212","Kiara Patel","East"
"O001777","2025-01-09","C00209","Meera Verma","North"
"O001778","2025-03-23","C00391","Meera Patel","Central"
"O001779","2024-10-23","C00025","Vivaan Singh","South"
"O001780","2025-12-29","C00209","Meera Verma","North"
"O001781","2024-02-02","C00456","Isha Singh","South"
"O001782","2024-11-15","C00099","Diya Das","Central"
"O001783","2024-06-01","C00218","Meera Verma","West"
"O001784","2024-11-30","C00060","Diya Singh","South"
"O001785","2024-09-20","C00398","Kabir Sharma","South"
"O001786","2025-12-09","C00387","Aarav Singh","Central"
"O001787","2025-09-26","C00037","Kabir Das","East"
"O001788","2024-11-08","C00496","Rohan Reddy","West"
"O001789","2025-10-07","C00301","Rohan Jain","Central"
"O001790","2025-12-25","C00372","Isha Khan","West"
"O001791","2025-10-25","C00035","Arjun Verma","East"
"O001792","2025-02-07","C00256","Rohan Reddy","North"
"O001793","2024-06-15","C00455","Kabir Singh","North"
"O001794","2025-01-25","C00110","Aarav Nair","North"
"O001795","2024-11-09","C00024","Vivaan Das","North"
"O001796","2024-01-18","C00418","Meera Verma","North"
"O001797","2025-04-25","C00302","Arjun Reddy","West"
"O001798","2024-03-08","C00228","Isha Khan","South"
"O001799","2025-07-06","C00241","Anaya Reddy","South"
"O001800","2025-12-18","C00320","Rahul Patel","West"
"O001801","2025-09-10","C00262","Aarav Das","West"
"O001802","2024-02-02","C00212","Kiara Patel","East"
"O001803","2024-10-24","C00331","Aarav Iyer","South"
"O001804","2025-10-08","C00044","Rohan Nair","Central"
"O001805","2025-09-30","C00373","Kabir Khan","East"
"O001806","2025-01-10","C00272","Meera Jain","East"
"O001807","2025-11-20","C00026","Kiara Jain","North"
"O001808","2024-04-17","C00376","Rahul Khan","North"
"O001809","2024-06-30","C00233","Rahul Patel","West"
"O001810","2025-03-19","C00192","Diya Khan","East"
"O001811","2024-01-14","C00379","Vivaan Jain","North"
"O001812","2025-09-23","C00382","Rahul Reddy","South"
"O001813","2024-11-12","C00340","Rohan Khan","East"
"O001814","2024-03-05","C00217","Rohan Iyer","North"
"O001815","2024-07-08","C00247","Isha Patel","South"
"O001816","2025-12-05","C00060","Diya Singh","South"
"O001817","2024-03-25","C00473","Anaya Reddy","North"
"O001818","2025-08-08","C00421","Aarav Singh","West"
"O001819","2024-07-11","C00335","Kiara Mehta","West"
"O001820","2024-01-03","C00286","Anaya Nair","West"
"O001821","2025-07-09","C00458","Isha Gupta","West"
"O001822","2024-05-16","C00345","Diya Mehta","West"
"O001823","2024-01-16","C00363","Vivaan Iyer","North"
"O001824","2025-05-25","C00136","Kiara Iyer","Central"
"O001825","2025-05-13","C00204","Rahul Gupta","South"
"O001826","2025-05-01","C00141","Kabir Verma","North"
"O001827","2025-08-18","C00007","Anaya Sharma","Central"
"O001828","2024-02-18","C00188","Isha Sharma","East"
"O001829","2024-02-16","C00043","Neha Patel","South"
"O001830","2025-08-12","C00021","Kabir Das","North"
"O001831","2024-11-22","C00426","Anaya Reddy","North"
"O001832","2025-01-02","C00266","Anaya Iyer","East"
"O001833","2025-06-15","C00049","Neha Nair","North"
"O001834","2024-10-29","C00452","Vivaan Khan","Central"
"O001835","2024-01-06","C00430","Vivaan Gupta","North"
"O001836","2024-07-02","C00175","Meera Jain","South"
"O001837","2024-05-07","C00094","Kabir Sharma","Central"
"O001838","2024-05-27","C00104","Kabir Verma","South"
"O001839","2025-06-14","C00274","Kabir Reddy","North"
"O001840","2025-04-19","C00366","Kiara Patel","Central"
"O001841","2024-12-02","C00370","Arjun Iyer","North"
"O001842","2024-08-01","C00495","Diya Iyer","South"
"O001843","2024-04-24","C00135","Kiara Mehta","North"
"O001844","2025-11-10","C00045","Kiara Reddy","South"
"O001845","2025-08-12","C00273","Kiara Verma","Central"
"O001846","2025-05-21","C00357","Anaya Das","South"
"O001847","2025-09-22","C00138","Neha Verma","West"
"O001848","2025-12-27","C00069","Isha Gupta","North"
"O001849","2024-12-17","C00322","Vivaan Reddy","East"
"O001850","2025-11-23","C00127","Vivaan Patel","West"
"O001851","2025-11-09","C00028","Diya Das","Central"
"O001852","2024-02-22","C00146","Kabir Singh","South"
"O001853","2024-04-01","C00011","Rohan Khan","South"
"O001854","2025-07-07","C00162","Neha Sharma","North"
"O001855","2024-06-06","C00435","Neha Sharma","West"
"O001856","2024-12-08","C00375","Kabir Iyer","North"
"O001857","2025-05-02","C00138","Neha Verma","West"
"O001858","2025-05-08","C00383","Diya Reddy","Central"
"O001859","2025-09-10","C00233","Rahul Patel","West"
"O001860","2025-11-30","C00174","Vivaan Mehta","Central"
"O001861","2025-07-15","C00151","Vivaan Iyer","South"
"O001862","2024-07-12","C00241","Anaya Reddy","South"
"O001863","2025-10-12","C00337","Diya Nair","Central"
"O001864","2025-05-16","C00465","Anaya Patel","South"
"O001865","2024-11-10","C00290","Aarav Khan","South"
"O001866","2024-01-08","C00338","Anaya Singh","South"
"O001867","2025-05-15","C00060","Diya Singh","South"
"O001868","2025-10-05","C00083","Anaya Nair","Central"
"O001869","2024-12-13","C00093","Meera Verma","East"
"O001870","2025-11-09","C00488","Aarav Jain","Central"
"O001871","2025-06-18","C00221","Aarav Reddy","West"
"O001872","2024-06-26","C00179","Kiara Mehta","North"
"O001873","2025-10-24","C00429","Rohan Verma","Central"
"O001874","2025-02-01","C00249","Kabir Khan","North"
"O001875","2024-11-24","C00269","Kiara Iyer","South"
"O001876","2025-01-26","C00272","Meera Jain","East"
"O001877","2025-11-10","C00414","Rahul Nair","East"
"O001878","2024-04-12","C00418","Meera Verma","North"
"O001879","2025-05-06","C00214","Kiara Das","West"
"O001880","2024-07-31","C00492","Neha Iyer","Central"
"O001881","2025-09-05","C00388","Kiara Reddy","Central"
"O001882","2025-10-02","C00253","Aarav Sharma","South"
"O001883","2025-12-14","C00183","Diya Khan","South"
"O001884","2025-07-06","C00012","Neha Nair","West"
"O001885","2025-09-15","C00219","Diya Verma","East"
"O001886","2025-11-20","C00490","Isha Iyer","East"
"O001887","2024-01-08","C00267","Meera Mehta","West"
"O001888","2024-12-06","C00097","Diya Jain","East"
"O001889","2024-01-23","C00005","Meera Sharma","Central"
"O001890","2025-09-23","C00226","Vivaan Iyer","West"
"O001891","2024-01-10","C00260","Kiara Iyer","West"
"O001892","2025-11-18","C00242","Kiara Verma","West"
"O001893","2024-11-09","C00262","Aarav Das","West"
"O001894","2024-08-29","C00088","Arjun Patel","South"
"O001895","2025-01-19","C00279","Aarav Iyer","West"
"O001896","2024-11-09","C00245","Rahul Gupta","East"
"O001897","2025-09-25","C00100","Anaya Nair","Central"
"O001898","2025-12-29","C00022","Diya Singh","North"
"O001899","2025-12-04","C00472","Rahul Sharma","South"
"O001900","2025-07-25","C00039","Vivaan Verma","North"
"O001901","2024-10-17","C00153","Isha Reddy","South"
"O001902","2024-07-11","C00270","Arjun Verma","West"
"O001903","2025-01-22","C00341","Rahul Reddy","Central"
"O001904","2025-01-21","C00107","Kiara Jain","South"
"O001905","2024-10-17","C00309","Rohan Sharma","East"
"O001906","2025-08-22","C00009","Anaya Sharma","South"
"O001907","2025-11-20","C00348","Isha Gupta","Central"
"O001908","2025-10-04","C00453","Rahul Verma","South"
"O001909","2025-07-29","C00273","Kiara Verma","Central"
"O001910","2025-02-21","C00036","Kabir Mehta","East"
"O001911","2025-03-22","C00119","Meera Mehta","North"
"O001912","2025-08-11","C00079","Kabir Sharma","East"
"O001913","2024-10-04","C00449","Arjun Patel","West"
"O001914","2024-04-03","C00161","Aarav Iyer","North"
"O001915","2025-12-20","C00428","Isha Das","Central"
"O001916","2024-10-15","C00405","Aarav Singh","East"
"O001917","2024-12-03","C00422","Vivaan Gupta","Central"
"O001918","2025-12-16","C00390","Isha Verma","East"
"O001919","2024-04-30","C00394","Kiara Reddy","West"
"O001920","2025-04-29","C00215","Rahul Jain","North"
"O001921","2025-08-31","C00024","Vivaan Das","North"
"O001922","2024-05-20","C00414","Rahul Nair","East"
"O001923","2024-01-17","C00187","Rahul Sharma","North"
"O001924","2024-06-05","C00134","Isha Patel","East"
"O001925","2025-01-08","C00366","Kiara Patel","Central"
"O001926","2025-03-10","C00120","Isha Jain","South"
"O001927","2025-07-10","C00049","Neha Nair","North"
"O001928","2025-09-14","C00006","Aarav Sharma","North"
"O001929","2025-12-20","C00273","Kiara Verma","Central"
"O001930","2025-07-25","C00471","Rahul Patel","North"
"O001931","2024-01-17","C00217","Rohan Iyer","North"
"O001932","2025-09-15","C00459","Neha Khan","North"
"O001933","2025-11-10","C00085","Meera Patel","West"
"O001934","2024-10-12","C00263","Kiara Nair","West"
