customer_id,customer_name,email,region,city,signup_date,segment,lifetime_value,order_frequency,avg_order_value,total_profit,first_order_date,last_order_date,customer_tenure_days
C005500,Rohan Verma,c005500@mail.com,South,Chennai,2022-09-10,Consumer,342963.14999999997,4.0,85740.78749999999,138733.27,2024-09-04,2025-12-19,471.0
C005501,Riya Jain,c005501@mail.com,North,Delhi,2023-07-21,Consumer,348248.52,3.0,116082.84000000001,138571.13,2024-05-20,2025-09-11,479.0
C005502,Meera Singh,c005502@mail.com,East,Bhubaneswar,2024-09-30,Consumer,0.0,0.0,0.0,0.0,,,
C005503,Isha Malhotra,c005503@mail.com,North,Chandigarh,2022-12-15,Corporate,384000.69,6.0,64000.115,116172.44,2024-09-14,2025-12-23,465.0
C005504,Anaya Patel,c005504@mail.com,East,Bhubaneswar,2024-03-27,Consumer,574228.44,7.0,82032.63428571427,212672.99,2024-10-12,2025-08-06,298.0
C005505,Isha Singh,c005505@mail.com,West,Mumbai,2024-07-31,Home Office,306751.22,4.0,76687.805,61507.88,2024-01-14,2025-12-10,696.0
C005506,Meera Jain,c005506@mail.com,South,Hyderabad,2023-01-26,Home Office,354887.27,7.0,50698.18142857143,111953.02,2024-07-03,2025-08-20,413.0
C005507,Anaya Kulkarni,c005507@mail.com,North,Jaipur,2024-12-10,Consumer,576328.41,6.0,96054.735,201181.3,2024-09-09,2025-11-13,430.0
C005508,Nikhil Sharma,c005508@mail.com,South,Chennai,2023-06-20,Consumer,456222.82,6.0,76037.13666666667,121987.98000000001,2024-04-09,2025-06-22,439.0
C005509,Kabir Roy,c005509@mail.com,West,Ahmedabad,2022-12-22,Corporate,348228.13,5.0,69645.626,104849.40999999999,2024-05-09,2025-07-14,431.0
C005510,Pooja Chopra,c005510@mail.com,East,Patna,2022-09-28,Home Office,337310.71,6.0,56218.45166666667,123224.51999999999,2024-01-15,2025-08-12,575.0
C005511,Aditya Verma,c005511@mail.com,North,Delhi,2022-11-16,Corporate,470719.86000000004,7.0,67245.69428571429,179000.37000000002,2024-01-23,2025-07-26,550.0
C005512,Kiara Bose,c005512@mail.com,East,Bhubaneswar,2023-11-07,Consumer,686301.9400000001,12.0,57191.82833333334,245544.28,2024-05-11,2025-12-18,586.0
C005513,Arjun Nair,c005513@mail.com,East,Bhubaneswar,2022-09-28,Home Office,188644.27000000002,6.0,31440.71166666667,73306.06,2024-07-02,2025-12-10,526.0
C005514,Kabir Nair,c005514@mail.com,South,Hyderabad,2023-03-07,Consumer,287770.76,6.0,47961.793333333335,70691.86000000002,2024-11-07,2025-10-28,355.0
C005515,Diya Verma,c005515@mail.com,North,Jaipur,2024-05-02,Consumer,458988.84,6.0,76498.14,140936.62,2024-06-18,2025-12-16,546.0
C005516,Diya Chopra,c005516@mail.com,Central,Bhopal,2024-11-16,Consumer,677244.85,12.0,56437.07083333333,197107.41999999998,2024-04-03,2025-11-18,594.0
C005517,Kiara Verma,c005517@mail.com,North,Delhi,2024-03-25,Consumer,351564.76,8.0,43945.595,119173.54999999999,2024-02-03,2025-10-25,630.0
C005518,Meera Gupta,c005518@mail.com,North,Jaipur,2023-09-27,Consumer,845322.03,7.0,120760.29000000001,341661.18000000005,2024-02-11,2025-12-10,668.0
C005519,Tanvi Mehta,c005519@mail.com,North,Jaipur,2024-04-15,Consumer,323129.78,5.0,64625.956000000006,100354.43000000001,2024-01-27,2025-07-08,528.0
C005520,Pooja Gupta,c005520@mail.com,East,Patna,2023-05-10,Consumer,780141.01,8.0,97517.62625,278173.88,2024-08-15,2025-09-07,388.0
C005521,Aditya Iyer,c005521@mail.com,South,Hyderabad,2022-11-22,Home Office,280726.41000000003,9.0,31191.823333333337,96244.58000000002,2024-06-18,2025-12-29,559.0
C005522,Rohan Bose,c005522@mail.com,South,Hyderabad,2024-06-18,Consumer,200658.39,6.0,33443.065,55544.95,2024-01-30,2025-09-24,603.0
C005523,Arjun Chopra,c005523@mail.com,South,Chennai,2022-06-12,Consumer,206534.58,5.0,41306.916,78312.04000000001,2024-03-31,2025-11-03,582.0
C005524,Kabir Chopra,c005524@mail.com,West,Mumbai,2024-12-22,Consumer,264264.72,3.0,88088.23999999999,90664.87999999999,2024-11-08,2025-05-07,180.0
C005525,Pooja Khan,c005525@mail.com,South,Chennai,2023-05-30,Consumer,336075.88,3.0,112025.29333333333,115925.14000000001,2024-10-05,2025-03-27,173.0
C005526,Rahul Singh,c005526@mail.com,Central,Nagpur,2024-09-07,Consumer,878980.62,6.0,146496.77,317909.86,2024-05-15,2025-09-16,489.0
C005527,Nitya Mehta,c005527@mail.com,South,Hyderabad,2022-04-29,Consumer,63417.57,1.0,63417.57,26031.37,2024-11-01,2024-11-01,1.0
C005528,Rohan Mehta,c005528@mail.com,North,Chandigarh,2023-08-17,Consumer,22230.46,1.0,22230.46,7103.539999999999,2025-05-27,2025-05-27,1.0
C005529,Nikhil Reddy,c005529@mail.com,Central,Indore,2023-05-22,Consumer,24542.53,2.0,12271.265,9413.919999999998,2024-10-23,2025-12-05,408.0
C005530,Rohan Reddy,c005530@mail.com,West,Pune,2023-03-04,Consumer,551787.29,7.0,78826.75571428573,183106.91,2024-06-25,2025-12-15,538.0
C005531,Aditya Iyer,c005531@mail.com,South,Chennai,2023-09-07,Corporate,211398.43,5.0,42279.686,64957.78000000001,2024-11-06,2025-10-16,344.0
C005532,Rahul Singh,c005532@mail.com,West,Mumbai,2024-03-05,Consumer,341474.83,5.0,68294.966,111600.43000000001,2025-04-03,2025-12-23,264.0
C005533,Nitya Yadav,c005533@mail.com,East,Patna,2025-02-04,Consumer,638941.6000000001,6.0,106490.26666666668,179103.19000000003,2024-02-17,2025-11-23,645.0
C005534,Rohan Singh,c005534@mail.com,South,Bengaluru,2024-09-07,Home Office,357542.87,6.0,59590.47833333333,105866.91,2024-04-30,2025-12-31,610.0
C005535,Kiara Mehta,c005535@mail.com,West,Pune,2022-10-05,Consumer,323452.98,8.0,40431.6225,112107.75,2024-05-05,2025-11-16,560.0
C005536,Isha Mehta,c005536@mail.com,West,Mumbai,2025-03-20,Consumer,146115.40999999997,4.0,36528.85249999999,59335.75,2024-02-08,2025-11-19,650.0
C005537,Neha Saxena,c005537@mail.com,South,Bengaluru,2023-08-22,Corporate,463203.68,7.0,66171.95428571428,193681.66999999998,2024-03-22,2025-11-25,613.0
C005538,Arjun Kulkarni,c005538@mail.com,East,Patna,2023-07-03,Consumer,762709.88,8.0,95338.735,233008.58000000005,2024-01-23,2025-08-27,582.0
C005539,Kiara Patel,c005539@mail.com,South,Chennai,2022-01-14,Corporate,461214.87,4.0,115303.7175,168078.28,2024-05-18,2025-08-25,464.0
C005540,Meera Patel,c005540@mail.com,North,Chandigarh,2024-03-12,Consumer,513389.64,10.0,51338.964,148714.53,2024-01-15,2025-10-18,642.0
C005541,Tanvi Sharma,c005541@mail.com,Central,Nagpur,2024-11-30,Consumer,547811.99,11.0,49801.09,199604.7,2024-02-21,2025-10-27,614.0
C005542,Aarav Iyer,c005542@mail.com,East,Kolkata,2022-12-18,Corporate,246717.25,5.0,49343.45,114204.69,2024-02-22,2025-11-02,619.0
C005543,Arjun Saxena,c005543@mail.com,East,Kolkata,2024-11-06,Consumer,190624.55,4.0,47656.1375,88135.45,2024-02-03,2025-12-25,691.0
C005544,Nikhil Kulkarni,c005544@mail.com,East,Kolkata,2022-04-15,Consumer,559148.74,10.0,55914.873999999996,199316.47,2024-04-07,2025-11-17,589.0
C005545,Kabir Patel,c005545@mail.com,East,Patna,2025-03-06,Consumer,52055.18000000001,3.0,17351.72666666667,10258.140000000001,2024-01-24,2025-06-08,501.0
C005546,Nikhil Yadav,c005546@mail.com,South,Bengaluru,2022-10-31,Corporate,743324.87,10.0,74332.487,244772.68,2024-06-03,2025-09-23,477.0
C005547,Saanvi Khan,c005547@mail.com,Central,Bhopal,2023-08-01,Consumer,455762.06,7.0,65108.86571428571,176093.01999999996,2024-04-17,2025-10-16,547.0
C005548,Varun Chopra,c005548@mail.com,East,Patna,2022-01-18,Home Office,1176185.3800000001,11.0,106925.94363636365,360087.84,2024-06-15,2025-12-28,561.0
C005549,Pooja Gupta,c005549@mail.com,West,Ahmedabad,2024-12-13,Consumer,651620.2799999999,9.0,72402.25333333333,218272.46,2024-01-26,2025-12-11,685.0
C005550,Rahul Malhotra,c005550@mail.com,South,Hyderabad,2023-09-04,Consumer,112017.68,2.0,56008.84,32520.460000000006,2024-12-19,2025-12-20,366.0
C005551,Tanvi Saxena,c005551@mail.com,South,Chennai,2025-03-10,Consumer,392682.96,7.0,56097.565714285716,104359.34000000001,2024-01-31,2025-09-22,600.0
C005552,Tanvi Jain,c005552@mail.com,North,Delhi,2023-03-24,Consumer,820394.54,7.0,117199.22,288375.11,2024-03-30,2025-11-08,588.0
C005553,Aarav Gupta,c005553@mail.com,South,Bengaluru,2022-03-13,Consumer,458782.69,7.0,65540.38428571429,167117.27000000002,2024-04-13,2025-11-02,568.0
C005554,Meera Yadav,c005554@mail.com,North,Chandigarh,2024-03-24,Consumer,566723.96,8.0,70840.495,179505.21000000002,2024-02-09,2025-10-25,624.0
C005555,Aditya Iyer,c005555@mail.com,West,Mumbai,2022-07-15,Consumer,548110.0700000001,7.0,78301.43857142857,188074.16,2024-05-02,2025-09-17,503.0
C005556,Isha Bose,c005556@mail.com,West,Ahmedabad,2024-01-09,Consumer,567877.32,11.0,51625.21090909091,189090.13,2024-03-01,2025-12-26,665.0
C005557,Pooja Jain,c005557@mail.com,South,Hyderabad,2022-02-11,Home Office,389229.82999999996,10.0,38922.98299999999,117665.23999999998,2024-04-21,2025-01-21,275.0
C005558,Pooja Das,c005558@mail.com,South,Bengaluru,2022-07-21,Corporate,754058.38,5.0,150811.676,270382.98,2024-03-08,2025-11-22,624.0
C005559,Saanvi Khan,c005559@mail.com,West,Mumbai,2024-02-05,Consumer,77055.59,3.0,25685.196666666667,27568.89,2024-06-28,2025-06-20,357.0
C005560,Nitya Jain,c005560@mail.com,North,Delhi,2024-03-19,Home Office,212426.8,5.0,42485.36,61754.41,2024-02-09,2025-02-25,382.0
C005561,Aarav Das,c005561@mail.com,Central,Nagpur,2022-07-02,Home Office,346915.91000000003,6.0,57819.318333333336,117817.69000000002,2024-01-02,2025-11-28,696.0
C005562,Rohan Sharma,c005562@mail.com,South,Bengaluru,2022-08-13,Consumer,626423.29,8.0,78302.91125,203767.69999999998,2024-02-16,2025-06-30,500.0
C005563,Neha Nair,c005563@mail.com,North,Chandigarh,2024-10-27,Consumer,472095.86,6.0,78682.64333333333,160573.67,2024-05-07,2025-10-06,517.0
C005564,Nitya Bose,c005564@mail.com,North,Chandigarh,2022-01-08,Consumer,559565.78,7.0,79937.96857142857,235511.69,2024-02-18,2025-03-27,403.0
C005565,Meera Mehta,c005565@mail.com,Central,Nagpur,2022-10-04,Consumer,564748.8099999999,7.0,80678.40142857142,156682.00999999998,2024-01-17,2024-11-25,313.0
C005566,Anaya Chopra,c005566@mail.com,South,Bengaluru,2025-03-10,Corporate,710000.5,11.0,64545.5,252555.09000000003,2024-05-13,2025-12-30,596.0
C005567,Nikhil Chopra,c005567@mail.com,West,Ahmedabad,2023-10-20,Consumer,791468.8700000001,7.0,113066.98142857144,250971.07,2024-01-21,2024-12-28,342.0
C005568,Anaya Chopra,c005568@mail.com,North,Chandigarh,2022-02-02,Consumer,394136.82,8.0,49267.1025,123269.72999999998,2024-05-21,2025-11-14,542.0
C005569,Diya Das,c005569@mail.com,North,Jaipur,2024-12-07,Consumer,523207.19,7.0,74743.88428571429,184698.55,2024-02-15,2025-12-30,684.0
C005570,Kiara Kulkarni,c005570@mail.com,West,Mumbai,2023-02-15,Home Office,473961.13999999996,6.0,78993.52333333333,197368.16999999998,2024-01-30,2025-12-26,696.0
C005571,Nikhil Singh,c005571@mail.com,North,Jaipur,2024-05-08,Consumer,351729.81,8.0,43966.22625,159957.55,2024-04-12,2025-12-13,610.0
C005572,Diya Malhotra,c005572@mail.com,North,Jaipur,2024-02-05,Corporate,579518.91,8.0,72439.86375,166642.86000000002,2024-12-02,2025-10-30,332.0
C005573,Pooja Mehta,c005573@mail.com,East,Bhubaneswar,2023-03-17,Consumer,813334.4400000001,8.0,101666.80500000001,267040.95,2024-01-15,2025-11-21,676.0
C005574,Neha Das,c005574@mail.com,West,Mumbai,2023-03-21,Consumer,665341.66,7.0,95048.80857142857,225401.09999999998,2024-04-04,2025-08-26,509.0
C005575,Aditya Nair,c005575@mail.com,South,Bengaluru,2023-10-23,Consumer,664573.48,9.0,73841.49777777778,218402.69,2024-06-10,2025-12-15,553.0
C005576,Rahul Kulkarni,c005576@mail.com,North,Jaipur,2023-04-03,Consumer,129231.27,4.0,32307.8175,36729.18,2024-03-27,2025-09-28,550.0
C005577,Meera Malhotra,c005577@mail.com,Central,Nagpur,2022-07-28,Consumer,267746.22,4.0,66936.555,102202.31,2024-11-18,2025-12-07,384.0
C005578,Pooja Bhat,c005578@mail.com,West,Pune,2024-05-17,Corporate,563716.99,9.0,62635.22111111111,205057.71999999997,2024-03-21,2025-06-16,452.0
C005579,Aditya Das,c005579@mail.com,West,Ahmedabad,2024-03-20,Consumer,673767.38,7.0,96252.48285714285,234917.07,2024-02-09,2025-12-19,679.0
C005580,Tanvi Bose,c005580@mail.com,West,Ahmedabad,2023-12-24,Consumer,305451.61,7.0,43635.944285714286,118292.35,2024-03-28,2025-11-25,607.0
C005581,Varun Chopra,c005581@mail.com,West,Ahmedabad,2024-06-08,Consumer,149154.63,5.0,29830.926,52893.270000000004,2024-11-18,2025-12-11,388.0
C005582,Kabir Reddy,c005582@mail.com,South,Bengaluru,2023-09-15,Consumer,168558.84999999998,5.0,33711.77,63451.619999999995,2024-08-14,2025-11-07,450.0
C005583,Rohan Iyer,c005583@mail.com,South,Chennai,2025-01-19,Consumer,656401.8,6.0,109400.3,235703.41,2024-04-26,2025-12-12,595.0
C005584,Diya Jain,c005584@mail.com,West,Pune,2024-11-29,Consumer,601115.02,8.0,75139.3775,244134.53000000003,2024-05-23,2025-11-10,536.0
C005585,Diya Mehta,c005585@mail.com,West,Mumbai,2025-03-23,Corporate,171228.09999999998,5.0,34245.619999999995,46673.14,2024-06-03,2025-04-19,320.0
C005586,Tanvi Jain,c005586@mail.com,Central,Nagpur,2022-05-10,Corporate,423496.72000000003,5.0,84699.34400000001,131051.29000000002,2024-05-20,2025-11-14,543.0
C005587,Isha Roy,c005587@mail.com,East,Kolkata,2022-05-03,Consumer,969201.5399999999,13.0,74553.96461538461,350291.11,2024-05-19,2025-11-04,534.0
C005588,Anaya Reddy,c005588@mail.com,South,Bengaluru,2023-07-18,Consumer,644042.12,7.0,92006.01714285715,214846.68000000002,2024-02-22,2025-12-14,661.0
C005589,Rahul Bhat,c005589@mail.com,East,Patna,2024-04-11,Consumer,396451.43,6.0,66075.23833333333,142612.97,2024-02-28,2025-12-05,646.0
C005590,Aarav Jain,c005590@mail.com,East,Kolkata,2022-10-14,Consumer,769048.1399999999,10.0,76904.81399999998,247958.44,2024-03-04,2025-08-19,533.0
C005591,Kiara Roy,c005591@mail.com,South,Chennai,2022-05-19,Home Office,424861.03,5.0,84972.206,169622.29999999996,2024-04-11,2025-09-01,508.0
C005592,Varun Bose,c005592@mail.com,West,Pune,2022-02-14,Consumer,394997.88,4.0,98749.47,124644.78,2024-09-16,2025-12-29,469.0
C005593,Neha Roy,c005593@mail.com,East,Bhubaneswar,2023-10-28,Home Office,486145.58,7.0,69449.36857142857,153250.79,2024-04-12,2025-10-28,564.0
C005594,Aditya Khan,c005594@mail.com,North,Delhi,2025-03-20,Consumer,226709.77000000002,5.0,45341.954000000005,70396.64,2024-05-26,2025-10-05,497.0
C005595,Riya Patel,c005595@mail.com,East,Bhubaneswar,2023-07-12,Consumer,334117.92,4.0,83529.48,113803.32,2024-06-01,2025-09-16,472.0
C005596,Tanvi Yadav,c005596@mail.com,East,Patna,2024-05-30,Consumer,344430.78,8.0,43053.8475,133698.14,2024-03-16,2025-11-26,620.0
C005597,Varun Malhotra,c005597@mail.com,Central,Nagpur,2022-03-04,Consumer,114946.24,6.0,19157.70666666667,33029.8,2024-03-04,2025-04-18,410.0
C005598,Nitya Chopra,c005598@mail.com,South,Bengaluru,2022-09-17,Consumer,1131436.65,12.0,94286.3875,402248.38,2024-01-23,2025-08-20,575.0
C005599,Rahul Saxena,c005599@mail.com,East,Bhubaneswar,2024-03-27,Consumer,543392.98,9.0,60376.997777777775,172415.19,2024-03-13,2025-06-15,459.0
C005600,Aarav Das,c005600@mail.com,East,Patna,2023-04-28,Consumer,693492.02,6.0,115582.00333333334,223716.85,2024-01-29,2025-12-12,683.0
C005601,Anaya Sharma,c005601@mail.com,East,Bhubaneswar,2022-02-01,Corporate,523747.14,6.0,87291.19,213956.68,2024-08-22,2025-10-18,422.0
C005602,Tanvi Sharma,c005602@mail.com,North,Delhi,2022-09-29,Home Office,461728.18000000005,6.0,76954.69666666667,170868.84,2024-01-26,2025-12-07,681.0
C005603,Saanvi Kulkarni,c005603@mail.com,Central,Indore,2024-08-09,Consumer,580084.6699999999,8.0,72510.58374999999,220367.77999999997,2024-04-03,2025-08-29,513.0
C005604,Diya Gupta,c005604@mail.com,Central,Indore,2024-04-01,Consumer,715736.27,8.0,89467.03375,273105.06999999995,2024-04-22,2025-09-21,517.0
C005605,Anaya Das,c005605@mail.com,East,Kolkata,2024-08-29,Consumer,247470.16,5.0,49494.032,89938.52999999998,2024-03-22,2025-12-09,627.0
C005606,Arjun Bhat,c005606@mail.com,East,Bhubaneswar,2023-02-25,Consumer,483488.06,6.0,80581.34333333334,157106.19,2024-07-07,2025-05-05,302.0
C005607,Arjun Chopra,c005607@mail.com,North,Delhi,2025-01-19,Consumer,795475.15,9.0,88386.12777777779,339143.12,2024-03-06,2025-11-22,626.0
C005608,Kabir Jain,c005608@mail.com,East,Kolkata,2025-01-08,Corporate,139381.38,5.0,27876.276,45668.649999999994,2024-04-23,2025-10-28,553.0
C005609,Anaya Jain,c005609@mail.com,South,Hyderabad,2023-03-18,Consumer,369868.2,5.0,73973.64,120567.01999999999,2024-01-02,2025-05-19,503.0
C005610,Anaya Kulkarni,c005610@mail.com,West,Pune,2022-09-07,Home Office,575821.75,5.0,115164.35,193967.87999999995,2024-05-06,2025-08-27,478.0
C005611,Pooja Gupta,c005611@mail.com,North,Delhi,2025-02-28,Corporate,58483.75,4.0,14620.9375,21218.73,2024-05-18,2025-12-02,563.0
C005612,Isha Khan,c005612@mail.com,West,Pune,2023-02-24,Consumer,222950.96,7.0,31850.13714285714,84451.69,2024-01-01,2025-10-06,644.0
C005613,Nitya Singh,c005613@mail.com,South,Unknown,2023-08-19,Home Office,375137.48,8.0,46892.185,150196.84000000003,2024-05-23,2025-12-21,577.0
C005614,Tanvi Verma,c005614@mail.com,West,Pune,2025-01-23,Consumer,120969.45,4.0,30242.3625,31433.890000000007,2024-03-19,2024-12-07,263.0
C005615,Nikhil Sharma,c005615@mail.com,East,Patna,2022-11-19,Consumer,704104.24,8.0,88013.03,241341.49,2024-06-14,2025-12-13,547.0
C005616,Rohan Khan,c005616@mail.com,South,Chennai,2024-11-27,Consumer,169468.44,4.0,42367.11,70349.35999999999,2024-01-09,2025-11-23,684.0
C005617,Kabir Iyer,c005617@mail.com,South,Hyderabad,2022-07-12,Home Office,128145.27,4.0,32036.3175,39600.79000000001,2024-01-06,2025-11-25,689.0
C005618,Kabir Das,c005618@mail.com,West,Mumbai,2022-12-18,Home Office,916809.26,7.0,130972.75142857143,284217.95999999996,2024-04-24,2025-09-09,503.0
C005619,Saanvi Das,c005619@mail.com,East,Bhubaneswar,2023-04-12,Consumer,425416.99999999994,4.0,106354.24999999999,121000.73,2024-04-27,2025-11-20,572.0
C005620,Vivaan Jain,c005620@mail.com,North,Jaipur,2023-08-03,Corporate,276041.95,7.0,39434.56428571429,89963.93,2024-05-07,2025-12-23,595.0
C005621,Aditya Gupta,c005621@mail.com,South,Hyderabad,2022-10-19,Consumer,656148.69,7.0,93735.52714285713,294452.69999999995,2024-06-07,2025-11-07,518.0
C005622,Vivaan Kulkarni,c005622@mail.com,South,Bengaluru,2024-11-26,Consumer,505809.79,7.0,72258.54142857142,178770.99,2024-03-05,2025-07-29,511.0
C005623,Rahul Bhat,c005623@mail.com,West,Ahmedabad,2024-03-08,Corporate,395844.13,6.0,65974.02166666667,133928.4,2024-02-23,2025-10-12,597.0
C005624,Aditya Chopra,c005624@mail.com,East,Bhubaneswar,2024-03-15,Consumer,111694.48999999999,2.0,55847.244999999995,26625.759999999987,2024-02-25,2025-10-04,587.0
C005625,Riya Singh,c005625@mail.com,North,Chandigarh,2024-05-28,Consumer,444713.11,6.0,74118.85166666667,135336.71999999997,2024-01-31,2025-10-07,615.0
C005626,Varun Malhotra,c005626@mail.com,East,Bhubaneswar,2024-02-04,Consumer,140513.59,4.0,35128.3975,54067.42999999999,2024-03-31,2025-07-01,457.0
C005627,Rahul Nair,c005627@mail.com,West,Pune,2024-02-12,Consumer,21429.05,1.0,21429.05,4771.379999999998,2024-09-27,2024-09-27,1.0
C005628,Diya Chopra,c005628@mail.com,West,Ahmedabad,2024-03-03,Corporate,458819.81000000006,7.0,65545.68714285715,137835.02000000002,2024-02-20,2025-10-28,616.0
C005629,Neha Roy,c005629@mail.com,North,Jaipur,2024-05-14,Consumer,295055.45,4.0,73763.8625,95511.48999999999,2024-01-22,2025-10-24,641.0
C005630,Tanvi Verma,c005630@mail.com,South,Bengaluru,2025-01-10,Consumer,735143.6,10.0,73514.36,228054.05999999997,2024-04-26,2025-12-24,607.0
C005631,Riya Sharma,c005631@mail.com,South,Chennai,2022-08-24,Corporate,165884.16999999998,3.0,55294.72333333333,50056.84,2024-08-22,2025-05-15,266.0
C005632,Riya Verma,c005632@mail.com,North,Chandigarh,2023-09-13,Consumer,588782.35,7.0,84111.76428571428,194760.51,2024-04-22,2025-05-12,385.0
C005633,Saanvi Singh,c005633@mail.com,South,Chennai,2022-08-10,Consumer,618929.2200000001,7.0,88418.46,206540.82000000004,2024-05-15,2025-06-10,391.0
C005634,Vivaan Saxena,c005634@mail.com,North,Jaipur,2022-08-07,Consumer,270927.04,5.0,54185.407999999996,64927.32000000001,2024-01-07,2025-06-25,535.0
C005635,Aditya Bhat,c005635@mail.com,North,Chandigarh,2025-02-13,Consumer,653074.46,7.0,93296.35142857142,203194.19000000003,2024-08-27,2025-11-17,447.0
C005636,Neha Kulkarni,c005636@mail.com,West,Mumbai,2023-07-22,Consumer,631058.63,10.0,63105.863,177059.64,2024-05-21,2025-10-08,505.0
C005637,Kabir Mehta,c005637@mail.com,South,Bengaluru,2024-04-25,Consumer,214841.38,5.0,42968.276,72127.73,2024-01-28,2025-09-19,600.0
C005638,Rahul Patel,c005638@mail.com,West,Mumbai,2024-05-24,Consumer,200772.36,3.0,66924.12,82634.56999999999,2025-02-18,2025-08-14,177.0
C005639,Varun Iyer,c005639@mail.com,North,Jaipur,2022-02-08,Consumer,116628.76,3.0,38876.253333333334,44107.84999999999,2024-01-26,2024-12-24,333.0
C005640,Nitya Reddy,c005640@mail.com,East,Kolkata,2023-08-14,Corporate,46927.88999999999,4.0,11731.972499999998,12621.089999999997,2024-01-22,2025-05-25,489.0
C005641,Saanvi Patel,c005641@mail.com,South,Bengaluru,2022-08-05,Consumer,326918.42,5.0,65383.683999999994,110271.35999999999,2024-03-18,2025-02-23,342.0
C005642,Varun Gupta,c005642@mail.com,West,Ahmedabad,2023-01-11,Consumer,461120.32999999996,7.0,65874.33285714286,180786.13,2024-04-07,2025-12-12,614.0
C005643,Diya Kulkarni,c005643@mail.com,West,Ahmedabad,2022-08-14,Consumer,244545.03,5.0,48909.006,111248.85,2024-08-01,2025-12-01,487.0
C005644,Nitya Khan,c005644@mail.com,South,Bengaluru,2024-03-10,Corporate,391736.47,7.0,55962.352857142854,153351.65,2024-08-08,2025-06-28,324.0
